url,pick,team,year,pos,player,college,missing_combine_vals,height_inches,weight,forty,vertical,bench,broad,threecone,shuttle,defense.ast.tackles,defense.fum.forced,defense.fum.rec,defense.fum.tds,defense.fum.yds,defense.games,defense.int,defense.int.td,defense.int.yards,defense.loss.tackles,defense.pd,defense.sacks,defense.seasons,defense.solo.tackes,defense.tackles,passing.attempts,passing.comp.pct,passing.completions,passing.games,passing.pass.ints,passing.pass.tds,passing.pass.yards,passing.seasons,receiving.games,receiving.rec.td,receiving.rec.yards,receiving.receptions,receiving.rush.att,receiving.rush.td,receiving.rush.yds,receiving.scrim.plays,receiving.scrim.tds,receiving.scrim.yds,receiving.seasons,rushing.games,rushing.rec.td,rushing.rec.yards,rushing.receptions,rushing.rush.att,rushing.rush.td,rushing.rush.yds,rushing.scrim.plays,rushing.scrim.tds,rushing.scrim.yds,rushing.seasons,num_murders,purple.drank.incidents,college_year,Rk,School,Conf,wins,losses,win_pct,ConfW,ConfL,ConfPct,ppg_off,ppg_def,srs,sos,ap_pre,ap_high,ap_rank,Notes,ap_rank_score,pick_score,conf,conf_ACC,conf_Big 12,conf_Big Ten,conf_CUSA,conf_Ind,conf_MAC,conf_MWC,conf_Other,conf_Pac-10,conf_SEC,conf_Sun Belt,conf_WAC,power5
https://www.sports-reference.com/cfb/players/dj-tialavea-1.html,296.0,,2014,TE,D.J. Tialavea,Utah State,5,75,267,4.95,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,40,5,198,30,0,0,0,30,5,198,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,80.0,Utah State,MWC (Mountain),9.0,5.0,0.643,7.0,1.0,0.875,31.8,17.1,6.7,-2.02,,,,,-0.4089999708509596,-1.2001309282035364,MWC,0,0,0,0,0,0,1,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-white-1.html,178.0,KAN,2016,CB,D.J. White,Georgia Tech,0,71,193,4.49,33.0,17.0,132.0,7.18,4.33,29,4,0,0,0,37,7,1,48,3.5,21,0.0,3,125,154,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,14.0,Georgia Tech,ACC (Coastal),3.0,9.0,0.25,1.0,7.0,0.125,29.3,25.8,1.43,4.6,16.0,14.0,,,0.5971794213767682,-0.03997138184821051,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/dj-williams-2.html,17.0,DEN,2004,OLB,D.J. Williams,Miami (FL),5,73,250,4.55,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,143,12,18,2,142,30,3,285,2,0,0,2003,22.0,Miami (FL),Big East,11.0,2.0,0.846,6.0,1.0,0.857,27.8,15.1,14.47,4.16,3.0,2.0,5.0,,1.7237899879084906,1.615280336155811,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-williams-1.html,141.0,GNB,2011,TE,D.J. Williams,Arkansas,0,74,245,4.59,33.5,20.0,111.0,7.29,4.51,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,51,10,1855,152,0,0,0,152,10,1855,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,99.0,Arkansas,SEC (West),10.0,3.0,0.769,6.0,2.0,0.75,36.5,23.4,14.48,4.94,17.0,8.0,12.0,,1.286274990788736,0.24595859334251127,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/dj-wolfe-1.html,296.0,,2008,SS,D.J. Wolfe,Oklahoma,1,71,207,4.61,28.0,,112.0,7.02,4.32,63,0,0,0,0,53,7,1,145,9.0,0,1.5,4,107,170,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,19.0,Oklahoma,Big 12 (South),11.0,3.0,0.7859999999999999,6.0,2.0,0.75,42.3,20.3,15.87,2.87,8.0,3.0,8.0,,1.5053605530744096,-1.1363408192553903,Big 12,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/danthony-smith-1.html,74.0,JAX,2010,DT,D'Anthony Smith,Louisiana Tech,5,74,304,5.01,,,,,,125,1,1,0,0,49,1,0,7,23.5,3,12.5,4,72,197,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,117.0,Louisiana Tech,WAC,4.0,8.0,0.33299999999999996,3.0,5.0,0.375,29.2,25.8,-2.97,-2.05,,,,,-0.461237668468672,0.8318750927886149,WAC,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.sports-reference.com/cfb/players/danton-lynn-1.html,297.0,,2012,CB,D'Anton Lynn,Penn State,2,72,206,4.71,31.5,17.0,111.0,,,63,0,0,0,0,47,4,0,58,7.0,5,0.5,4,96,159,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,32.0,Penn State,Big Ten (Leaders),9.0,4.0,0.6920000000000001,6.0,2.0,0.75,19.3,16.8,6.47,3.39,,12.0,,,0.6045853465832371,-1.1610685209816873,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/daundre-reed-1.html,215.0,MIN,2011,DE,D'Aundre Reed,Arizona,0,76,261,4.84,35.5,30.0,119.0,7.24,4.32,27,2,0,0,0,46,0,0,0,11.5,2,6.0,4,56,83,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,85.0,Arizona,Pac-10,7.0,6.0,0.5379999999999999,4.0,5.0,0.444,28.2,22.7,8.14,6.37,,9.0,,,0.5435126849157659,-0.2905067711233938,Pac-10,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.sports-reference.com/cfb/players/djoun-smith-1.html,65.0,IND,2015,CB,D'Joun Smith,Florida Atlantic,0,70,187,4.37,36.0,18.0,124.0,6.96,4.26,38,3,2,0,0,34,9,2,135,5.0,21,0.0,3,75,113,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,56.0,Florida Atlantic,CUSA (East),3.0,9.0,0.25,2.0,6.0,0.25,24.0,34.4,-9.68,-1.18,,,,,-0.4095030313668994,0.8631414482900472,CUSA,0,0,0,1,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/djuan-woods-1.html,292.0,,2007,WR,D'Juan Woods,Oklahoma State,1,72,208,4.58,36.5,,120.0,6.89,4.34,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,51,20,2751,163,1,0,-5,164,20,2746,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,23.0,Oklahoma State,Big 12 (South),7.0,6.0,0.5379999999999999,3.0,5.0,0.375,35.2,25.6,6.04,1.12,,,,,-0.4079187409450348,-1.3185751730625948,Big 12,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/donta-foreman-1.html,89.0,HOU,2017,RB,D'Onta Foreman,Texas,5,72,233,,,18.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,146,13,431,20,2774,444,20,2920,3,0,0,2016,33.0,Texas,Big 12,5.0,7.0,0.41700000000000004,3.0,6.0,0.33299999999999996,31.9,31.5,1.75,2.42,,11.0,,,0.5971794213767682,0.6379143872078136,Big 12,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/dqwell-jackson-1.html,34.0,CLE,2006,ILB,D'Qwell Jackson,Maryland,0,72,230,4.73,37.0,19.0,116.0,7.05,4.36,81,0,0,0,0,34,6,1,116,6.5,0,4.0,3,56,137,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,5.0,Maryland,ACC (Atlantic),5.0,6.0,0.455,3.0,5.0,0.375,24.5,25.0,5.11,5.83,,,,,-0.45376219016987945,1.2730929097924242,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/danorris-searcy-1.html,100.0,BUF,2011,SS,Da'Norris Searcy,North Carolina,0,71,223,4.55,33.0,27.0,120.0,6.87,4.09,25,0,0,0,0,35,5,1,53,3.0,0,0.0,3,47,72,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,9.0,North Carolina,ACC (Coastal),8.0,5.0,0.615,4.0,4.0,0.5,25.3,23.2,5.15,2.84,18.0,18.0,,,0.5435126849157659,0.5659488219328631,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/daquan-bowers-1.html,51.0,TAM,2011,DE,Da'Quan Bowers,Clemson,4,75,280,4.92,,22.0,,,,61,0,0,0,0,38,1,0,0,44.5,3,19.5,3,89,150,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,5.0,Clemson,ACC (Atlantic),6.0,7.0,0.462,4.0,4.0,0.5,24.0,18.8,7.35,3.74,,,,,-0.4844040093661262,1.0549929011416093,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/darel-scott-1.html,221.0,NYG,2011,RB,Da'Rel Scott,Maryland,0,71,211,4.4,34.0,19.0,117.0,7.15,4.2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,509,48,430,17,2401,478,21,2910,4,0,0,2010,2.0,Maryland,ACC (Atlantic),9.0,4.0,0.6920000000000001,5.0,3.0,0.625,32.2,22.2,7.02,1.33,,23.0,23.0,,0.8775917845235642,-0.3356393360829622,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/daron-brown-1.html,295.0,,2015,WR,Da'Ron Brown,Northern Illinois,0,72,205,4.54,37.0,17.0,120.0,7.04,4.11,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,54,19,2295,155,22,2,160,177,21,2455,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,74.0,Northern Illinois,MAC (West),11.0,3.0,0.7859999999999999,8.0,1.0,0.889,31.5,25.6,-1.06,-6.14,,,,,-0.4095030313668994,-1.2564434852902644,MAC,0,0,0,0,0,1,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dadi-nicolas-1.html,203.0,KAN,2016,DE,Dadi Nicolas,Virginia Tech,0,75,235,4.74,41.0,14.0,116.0,7.04,4.38,78,3,3,0,0,37,1,0,0,35.5,7,17.0,4,87,165,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12.0,Virginia Tech,ACC (Coastal),7.0,6.0,0.5379999999999999,4.0,4.0,0.5,31.0,26.3,5.04,1.65,,,,,-0.452147410767536,-0.2234460007224781,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/daesean-hamilton-1.html,,,2018,WR,Daesean Hamilton,Penn State,2,73,203,,34.5,,118.0,6.84,4.15,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,51,18,2842,214,10,0,22,224,18,2864,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,38.0,Penn State,Big Ten (East),11.0,2.0,0.846,7.0,2.0,0.778,41.1,16.5,21.62,6.31,6.0,2.0,8.0,,1.545864049227724,,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/daeshon-hall-1.html,77.0,CAR,2017,DE,Daeshon Hall,Texas A&M,0,77,266,4.76,36.0,18.0,123.0,7.03,4.38,91,4,2,0,0,42,1,0,54,35.5,3,14.0,4,67,158,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,114.0,Texas A&M,SEC (West),8.0,5.0,0.615,4.0,4.0,0.5,34.8,24.5,8.77,3.77,,6.0,,,0.5971794213767682,0.7505206750891843,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/dahrran-diedrick-1.html,278.0,,2003,RB,Dahrran Diedrick,Nebraska,0,72,228,4.62,37.0,19.0,117.0,7.32,4.44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,35,7,502,26,2745,509,26,2780,4,0,0,2002,13.0,Nebraska,Big 12 (North),7.0,7.0,0.5,3.0,5.0,0.375,27.4,23.9,4.09,2.45,10.0,8.0,,,0.4977729726019537,,Big 12,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/daimion-stafford-1.html,248.0,TEN,2013,FS,Daimion Stafford,Nebraska,1,72,221,4.69,30.5,21.0,111.0,7.06,,79,1,0,0,0,27,4,0,28,6.0,10,1.5,2,97,176,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,37.0,Nebraska,Big Ten (Legends),10.0,4.0,0.7140000000000001,7.0,1.0,0.875,34.8,27.6,9.79,4.22,17.0,14.0,25.0,,0.8416212335729143,-0.716235163656892,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dajohn-harris-2.html,297.0,,2012,DT,DaJohn Harris,USC,5,75,306,4.97,,,,,,0,0,0,0,0,13,1,0,9,0.0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,86.0,USC,Pac-12 (South),10.0,2.0,0.833,7.0,2.0,0.778,35.8,23.6,14.16,3.49,25.0,5.0,6.0,,1.64887349724296,-1.1610685209816873,Pac-10,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.sports-reference.com/cfb/players/dajuan-morgan-1.html,82.0,KAN,2008,FS,DaJuan Morgan,North Carolina State,0,72,205,4.5,33.0,21.0,119.0,7.12,4.41,56,0,0,0,0,38,6,0,0,4.5,0,0.0,4,144,200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6.0,North Carolina State,ACC (Atlantic),5.0,7.0,0.41700000000000004,3.0,5.0,0.375,20.8,28.3,-3.13,2.96,,,,,-0.4844040093661262,0.7115488575679365,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/dak-prescott-1.html,135.0,DAL,2016,QB,Dak Prescott,Mississippi State,1,74,226,4.79,32.5,,116.0,7.11,4.32,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1169,248.3,734,49,23,70,9376,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,115.0,Mississippi State,SEC (West),9.0,4.0,0.6920000000000001,4.0,4.0,0.5,34.4,23.2,13.59,4.74,,20.0,,,0.5971794213767682,0.27592106310796005,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/dale-robinson-1.html,292.5,,2006,ILB,Dale Robinson,Arizona State,0,72,231,4.76,33.0,18.0,108.0,7.29,4.3,41,3,1,0,-1,24,1,0,20,15.0,1,4.0,2,74,115,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,85.0,Arizona State,Pac-10,7.0,5.0,0.583,4.0,4.0,0.5,36.8,29.9,9.63,4.63,20.0,14.0,,,0.5729675484954635,-1.2564434852902644,Pac-10,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.sports-reference.com/cfb/players/dallas-baker-1.html,227.0,PIT,2007,WR,Dallas Baker,Florida,1,75,208,4.53,36.0,,129.0,6.69,4.19,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,51,21,2236,151,0,0,0,151,21,2236,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,91.0,Florida,SEC (East),13.0,1.0,0.929,7.0,1.0,0.875,29.7,13.5,19.66,6.95,7.0,1.0,1.0,,2.3939797998185104,-0.4839817916788885,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/dallas-clark-1.html,24.0,IND,2003,TE,Dallas Clark,Iowa,3,75,257,4.65,37.5,,123.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,25,8,1281,81,0,0,0,81,8,1281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,31.0,Iowa,Big Ten,11.0,2.0,0.846,8.0,0.0,1.0,37.2,19.7,15.94,2.87,,3.0,8.0,,1.4924041783203585,1.4032741046627364,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dallas-sartz-1.html,143.0,WAS,2007,OLB,Dallas Sartz,USC,0,77,235,4.71,33.5,20.0,111.0,6.85,4.13,29,1,0,0,0,53,2,0,30,12.0,5,9.0,5,50,79,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,81.0,USC,Pac-10,11.0,2.0,0.846,7.0,2.0,0.778,30.5,15.2,20.36,7.9,6.0,2.0,4.0,,1.8339146358159146,0.17122310783735667,Pac-10,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.sports-reference.com/cfb/players/dalton-schultz-1.html,,,2018,TE,Dalton Schultz,Stanford,0,77,244,4.75,32.0,15.0,120.0,7.0,4.4,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,33,5,555,55,0,0,0,55,5,555,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,94.0,Stanford,Pac-12 (North),9.0,5.0,0.643,7.0,3.0,0.7,32.4,22.7,10.84,4.92,14.0,14.0,20.0,,1.0250417014463717,,Pac-10,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.sports-reference.com/cfb/players/dalvin-cook-1.html,41.0,MIN,2017,RB,Dalvin Cook,Florida State,0,70,210,4.49,30.5,22.0,116.0,7.27,4.53,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,935,79,687,46,4464,766,48,5399,3,0,0,2016,3.0,Florida State,ACC (Atlantic),10.0,3.0,0.769,5.0,3.0,0.625,35.1,25.0,15.01,6.16,4.0,2.0,8.0,,1.5380720144682491,1.1720512750071415,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/dalvin-tomlinson-1.html,55.0,NYG,2017,DT,Dalvin Tomlinson,Alabama,1,75,310,5.19,27.0,,110.0,7.68,4.59,83,1,0,0,0,38,0,0,0,10.5,9,4.0,4,39,122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,111.0,Alabama,SEC (West),14.0,1.0,0.9329999999999999,8.0,0.0,1.0,38.8,13.0,25.62,7.29,1.0,1.0,2.0,,2.1569732093941902,0.9872309919901757,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/damarious-randall-1.html,295.0,,2015,FS,Damarious Randall,Arizona State,0,71,196,4.46,38.0,14.0,120.0,6.83,4.07,42,4,1,0,0,24,6,2,179,15.0,12,1.0,2,135,177,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,99.0,Arizona State,Pac-12 (South),10.0,3.0,0.769,6.0,3.0,0.667,36.9,27.9,13.26,4.11,19.0,7.0,12.0,,1.3223653788997198,-1.2564434852902644,Pac-10,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.sports-reference.com/cfb/players/damarius-bilbo-1.html,292.5,,2006,WR,Damarius Bilbo,Georgia Tech,0,74,214,4.7,36.5,19.0,115.0,6.9,4.18,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,81,168.3,33,37,6,3,549,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,9.0,Georgia Tech,ACC (Coastal),7.0,5.0,0.583,5.0,3.0,0.625,18.5,20.1,7.31,6.48,,15.0,,,0.5729675484954635,-1.2564434852902644,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/damarius-travis-1.html,295.5,,2017,SS,Damarius Travis,Minnesota,1,73,206,,32.5,13.0,115.0,7.08,4.28,73,1,2,0,0,39,4,0,17,8.0,13,0.0,5,116,189,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,47.0,Minnesota,Big Ten (West),9.0,4.0,0.6920000000000001,5.0,4.0,0.556,29.3,22.1,8.65,1.65,,,,,-0.452147410767536,-1.1868314327558185,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/dameon-hunter-1.html,288.5,,2002,RB,Dameon Hunter,Utah,3,71,219,4.68,30.5,,113.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,66,7,346,10,1735,353,10,1801,2,0,0,2001,73.0,Utah,MWC,8.0,4.0,0.667,4.0,3.0,0.5710000000000001,27.4,17.5,7.86,0.11,,,,,-0.47386914903587574,-1.5839392375511274,MWC,0,0,0,0,0,0,1,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/damian-copeland-1.html,296.0,,2014,WR,Damian Copeland,Louisville,0,71,184,4.5,40.0,12.0,120.0,6.53,3.9,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,34,7,1521,116,4,0,24,120,7,1545,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,16.0,Louisville,American,12.0,1.0,0.9229999999999999,7.0,1.0,0.875,35.2,12.2,9.99,-5.85,9.0,7.0,15.0,,1.1797611176118612,-1.2001309282035364,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.sports-reference.com/cfb/players/damian-swann-1.html,167.0,NOR,2015,CB,Damian Swann,Georgia,3,72,189,4.5,33.0,,118.0,,,65,4,1,1,99,50,8,0,79,10.0,16,4.0,4,115,180,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,105.0,Georgia,SEC (East),10.0,3.0,0.769,6.0,2.0,0.75,41.3,20.7,18.84,5.07,12.0,6.0,9.0,,1.477525292018841,0.0037412449584213357,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/damian-williams-1.html,77.0,TEN,2010,WR,Damian Williams,USC,0,73,197,4.52,38.0,19.0,118.0,6.79,4.24,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,38,17,2114,147,7,0,64,154,17,2178,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,86.0,USC,Pac-10,9.0,4.0,0.6920000000000001,5.0,4.0,0.556,26.5,19.8,9.11,3.95,4.0,3.0,22.0,,0.9084578685373853,0.8030984938038276,Pac-10,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.sports-reference.com/cfb/players/damien-anderson-1.html,288.5,,2002,RB,Damien Anderson,Northwestern,0,70,211,4.56,33.5,27.0,112.0,6.93,4.02,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,502,58,953,38,4485,1011,38,4987,4,0,0,2001,40.0,Northwestern,Big Ten,4.0,7.0,0.364,2.0,6.0,0.25,29.1,34.4,-1.01,3.26,16.0,14.0,,,0.5464658402252047,-1.5839392375511274,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/damien-berry-1.html,301.5,,2011,RB,Damien Berry,Miami (FL),0,70,211,4.58,33.5,23.0,120.0,7.0,4.12,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,165,15,283,13,1515,298,14,1680,4,0,0,2010,8.0,Miami (FL),ACC (Coastal),7.0,6.0,0.5379999999999999,5.0,3.0,0.625,26.3,20.7,8.26,4.72,13.0,12.0,,,0.5435126849157659,-1.0675705238781414,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/damien-mama-1.html,295.5,,2017,OG,Damien Mama,USC,1,75,334,5.84,24.5,,96.0,8.51,5.38,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,99.0,USC,Pac-12 (South),10.0,3.0,0.769,7.0,2.0,0.778,34.4,24.2,17.27,7.04,20.0,3.0,3.0,,1.9907204615820313,-1.1868314327558185,Pac-10,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.sports-reference.com/cfb/players/damien-williams-1.html,296.0,,2014,RB,Damien Williams,Oklahoma,0,71,222,4.45,35.5,16.0,121.0,7.37,4.25,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,410,43,290,18,1499,333,19,1909,2,0,0,2013,26.0,Oklahoma,Big 12,11.0,2.0,0.846,7.0,2.0,0.778,32.8,22.1,13.19,4.12,16.0,6.0,6.0,,1.668391193947079,-1.2001309282035364,Big 12,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/damien-wilson-1.html,127.0,DAL,2015,ILB,Damien Wilson,Minnesota,0,72,245,4.77,37.0,22.0,119.0,7.21,4.2,85,1,1,0,0,24,1,0,1,15.0,3,5.0,2,101,186,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,44.0,Minnesota,Big Ten (West),8.0,5.0,0.615,5.0,3.0,0.625,28.4,24.2,6.74,3.04,,22.0,,,0.6443016514407222,0.307833597260403,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,1
