year,pos,player,college,team,pick,pick_score,height_inches,weight,forty,vertical,bench,broad,threecone,shuttle,win_pct,wins,losses,ppg_off,ppg_def,srs,sos,ap_rank_score,conf_ACC,conf_Big 12,conf_Big Ten,conf_CUSA,conf_Ind,conf_MAC,conf_MWC,conf_Other,conf_Pac-10,conf_SEC,conf_Sun Belt,conf_WAC
2008,OT,Duane Brown,Virginia Tech,HOU,26.0,1.4354363612545502,-0.46126560401444583,0.23046164958444323,-0.896376277172347,-0.040011579818431287,-0.3508626112508443,0.5128969942604211,-0.7868948887956523,-1.2755367811861806,0.8733401401567783,1.0675367099869033,-0.8058056699115238,-0.3047565505166173,-1.2338046698394864,0.8431980176163696,0.11110885433836704,1.4439240859642077,1,0,0,0,0,0,0,0,0,0,0,0
2008,OT,Geoff Schwartz,Oregon,CAR,241.0,-0.5260734003448747,0.9225312080288819,1.585692104687937,0.7097397290491172,-2.589715011006752,0.0,-0.6549701133821134,0.5098706856485147,0.3653767452111311,0.38221812720143566,0.3395189745005272,-0.3622055788996242,1.127940519973499,-0.037652575606438296,1.2829033073627605,1.2792772574138196,0.8775917845235642,0,0,0,0,0,0,0,0,1,0,0,0
2008,OT,Gosder Cherilus,Boston College,DET,17.0,1.6505171464430846,0.9225312080288819,0.15074221104894361,-0.5086931032568246,-1.679106642725209,-0.3508626112508443,0.012382519556477765,-0.7058470403928937,0.5477004703663892,0.8733401401567783,1.0675367099869033,-0.8058056699115238,-0.3650806376951483,-0.548010802479206,0.29723061618126745,-0.26406931891214325,1.3875003115198252,1,0,0,0,0,0,0,0,0,0,0,0
2008,OT,Jake Long,Michigan,MIA,1.0,2.7580936729820134,1.6144296140505456,0.07102277251344398,-0.06562661878193754,-0.040011579818431287,2.459170980642078,0.012382519556477765,-1.3542298276149736,0.0007292949006204061,0.38221812720143566,0.3395189745005272,-0.3622055788996242,-0.5309718774361093,-0.3885238565814662,0.07249235697755656,0.05994819434966116,1.0417649647363973,0,0,1,0,0,0,0,0,0,0,0,0
2008,OT,Jeff Otah,Pitt,CAR,19.0,1.5961060584822175,0.9225312080288819,0.7884977193329407,1.7620226296769703,-1.8612283163815175,0.29760667918598394,0.012382519556477765,-3.5992474957229515e-15,0.0,-1.054574995806218,-1.1165164964722252,0.9685946941360748,-1.1945368363999522,0.07398828652197942,-0.693327689330741,0.09689755989705988,-0.4844040093661262,0,0,0,0,0,0,0,1,0,0,0,0
2008,OT,Jeremy Zuttah,Rutgers,TAM,83.0,0.7021940759603945,-1.1531640100361096,-0.7261716128415524,-1.339442761647234,-0.40425492713104855,2.0268581203508593,0.8465733107297168,-0.746370964594273,-1.1539876310826735,-0.020083947240707736,-0.02448989324266088,0.08139451211227547,0.3135653430633272,-0.21308821609395226,-0.06919045860739165,-0.5767177966209018,0.5435126849157659,0,0,0,0,0,0,0,1,0,0,0,0
2008,OT,John Greco,Toledo,STL,65.0,0.8817593160961051,0.230632802007218,-0.566732735770553,0.32205655513358983,-0.5863766007873572,0.9460759696228122,1.0134114689643645,1.036681700266453,0.5477004703663892,-1.054574995806218,-1.1165164964722252,0.9685946941360748,0.32864636485796017,2.450343780398302,-2.3458867366275937,-2.44692414509693,-0.4844040093661262,0,0,0,0,0,1,0,0,0,0,0,0
2008,OT,Oniel Cousins,UTEP,BAL,99.0,0.5598505283051691,-0.46126560401444583,-0.3275744201640542,-0.6748430349349035,-1.1327416217562831,-0.5670190413964538,0.8465733107297168,0.5098706856485147,0.42615132026288205,-1.493449986106738,-1.4805253642154133,1.4121947851479744,0.4342135174203902,2.1154211940130483,-2.0295432087267176,-2.0887995251759888,-0.4844040093661262,0,0,0,1,0,0,0,0,0,0,0,0
2008,OT,Ryan Clady,Boise State,DEN,12.0,1.8134175686740353,0.9225312080288819,-0.24785498162855454,-0.28715986101938107,0.0,-0.3508626112508443,0.0,-3.5992474957229515e-15,0.0,0.7845202016435784,0.7035278422437152,-0.8058056699115238,1.7613434353480761,-0.3566264674019178,-0.12293221624306169,-2.2536505406951526,0.5435126849157659,0,0,0,0,0,0,0,0,0,0,0,1
2008,OT,Tyler Polumbus,Colorado,,296.0,-1.1363408192553903,1.6144296140505456,-0.008696666022055658,0.37743986569294946,-0.5863766007873572,-0.3508626112508443,1.6807641019029556,-0.26008387417771034,0.7907987705733982,-0.8194633938595113,-0.752507628729037,0.9685946941360748,-0.5158908556414763,0.903320405190226,-0.5699659274852257,0.4663912153710474,-0.4844040093661262,0,1,0,0,0,0,0,0,0,0,0,0
2008,OT,William Robinson,Texas A&M,,296.0,-1.1363408192553903,0.230632802007218,-1.2044882440545501,-0.010243308222572972,-2.9539583583193694,-0.7831754715420631,0.0,-3.5992474957229515e-15,0.0,-0.4223860216828511,-0.38849876098584896,0.5249946031241751,-0.4254047248736798,0.3291673999583627,-0.21453748494022645,0.39817700205277273,0.5435126849157659,0,1,0,0,0,0,0,0,0,0,0,0
2009,C,A.Q. Shipley,Penn State,,299.0,-1.1363408192553903,-2.5369608220794375,-0.6464521743060527,-0.2317765504600165,1.234840135775729,1.5945452600596404,-0.3212937969128178,-1.273181979212215,-2.004831681807202,1.1868222760857212,1.0675367099869033,-1.2494057609234235,1.2335076725359282,-1.504932477865644,1.2829033073627605,-0.14185218671690125,1.5053605530744096,0,0,1,0,0,0,0,0,0,0,0,0
2009,C,Alex Mack,California,CLE,21.0,1.5460478036072292,-0.46126560401444583,-0.08841610455755529,-0.3425431715787407,0.0,0.0,0.0,-3.5992474957229515e-15,0.0,0.38221812720143566,0.3395189745005272,-0.3622055788996242,0.2834032994740622,-0.6277542754280758,0.3802860598000301,0.11963563100315143,0.4844040093661264,0,0,0,0,0,0,0,0,1,0,0,0
2009,C,Brett Helms,LSU,,299.0,-1.1363408192553903,-1.8450624160577735,-2.0814020679450462,0.8758896607271962,0.0,-0.13470618110523488,0.0,-3.5992474957229515e-15,0.0,-0.020083947240707736,-0.02448989324266088,0.08139451211227547,0.027025928965304178,0.05803959193220522,-0.17178835954821617,-0.31238772001258774,0.4844040093661264,0,0,0,0,0,0,0,0,0,1,0,0
2009,C,Edwin Williams,Maryland,,299.0,-1.1363408192553903,-1.8450624160577735,-0.3275744201640542,0.9312729712865607,0.324231767494186,-0.7831754715420631,-0.4881319551474656,1.5229687906830194,1.520093671194425,-0.020083947240707736,-0.02448989324266088,0.08139451211227547,-1.3453470543462802,-0.21308821609395226,-0.5321024164237309,-0.21006640003517585,0.4844040093661264,1,0,0,0,0,0,0,0,0,0,0,0
2009,C,Eric Wood,Louisville,BUF,28.0,1.3957469929496675,-0.46126560401444583,-0.16813554309305492,-0.2317765504600165,1.0527184621194206,0.9460759696228122,-0.4881319551474656,-0.8679427371984145,-1.3363113562379316,-1.054574995806218,-1.1165164964722252,0.9685946941360748,-0.9079974223019293,0.951166488959548,-1.3614354490287293,-0.7955717310170329,-0.5435126849157659,0,0,0,0,0,0,0,1,0,0,0,0
2009,C,Jonathan Luigs,Arkansas,CIN,106.0,0.5011308027897144,-0.46126560401444583,-0.8856104899125516,-0.5086931032568246,1.234840135775729,0.08145024904037454,-0.4881319551474656,-0.341131722580469,0.3653767452111311,-1.054574995806218,-1.1165164964722252,0.9685946941360748,-1.3302660325516478,1.1744482132163836,-0.9376084058565137,0.8785187541689562,-0.5435126849157659,0,0,0,0,0,0,0,0,0,1,0,0
2009,C,Max Unger,Oregon,SEA,49.0,1.0694127582717388,0.230632802007218,-0.24785498162855454,0.155906623455506,-1.1327416217562831,-0.7831754715420631,-1.4891609045553522,-1.5568494486218774,-1.3970859312896824,0.7845202016435784,0.7035278422437152,-0.8058056699115238,1.6859383263749121,0.6959873755231643,0.6196811619952876,0.17363854988011881,1.3875003115198252,0,0,0,0,0,0,0,0,1,0,0,0
2009,OG,Andy Levitre,Oregon State,BUF,51.0,1.0439432900899757,-1.1531640100361096,-0.566732735770553,0.5435897973710333,1.0527184621194206,-0.5670190413964538,0.17922067779112555,-3.5992474957229515e-15,-1.2755367811861806,0.38221812720143566,0.3395189745005272,-0.3622055788996242,-0.033298158213226806,-0.11739604855530818,0.3595221988953395,0.6625070786610867,1.0417649647363973,0,0,0,0,0,0,0,0,1,0,0,0
2009,OG,Anthony Parker,Tennessee,,299.0,-1.1363408192553903,-1.8450624160577735,-1.2044882440545501,-0.8409929666129874,0.0,-0.3508626112508443,0.0,-3.5992474957229515e-15,0.0,-1.054574995806218,-1.1165164964722252,0.9685946941360748,-2.0239930351047564,-1.1221638077110687,-0.693327689330741,0.11963563100315143,0.4844040093661264,0,0,0,0,0,0,0,0,0,1,0,0
2009,OG,C.J. Davis,Pitt,,299.0,-1.1363408192553903,-1.8450624160577735,-0.3275744201640542,1.5404893874395267,-0.7684982744436658,-0.9993319016876725,-2.3233516957285913,1.2798252454747363,1.2162207959356597,0.38221812720143566,0.3395189745005272,-0.3622055788996242,-0.5460528992307417,-0.372575161991692,0.18974710090992736,0.19921887987447173,0.4844040093661264,0,0,0,0,0,0,0,1,0,0,0,0
2009,OG,Herman Johnson,LSU,,299.0,-1.1363408192553903,1.6144296140505456,4.136714137823925,1.4851060768801672,0.0,-0.9993319016876725,0.0,-3.5992474957229515e-15,0.0,-0.020083947240707736,-0.02448989324266088,0.08139451211227547,0.027025928965304178,0.05803959193220522,-0.17178835954821617,-0.31238772001258774,0.4844040093661264,0,0,0,0,0,0,0,0,0,1,0,0
2009,OG,Jaimie Thomas,Maryland,IND,236.0,-0.48467489602278124,-0.46126560401444583,0.8682171578684403,0.32205655513358983,0.0,-1.2154883318332819,0.0,-3.5992474957229515e-15,0.0,-0.020083947240707736,-0.02448989324266088,0.08139451211227547,-1.3453470543462802,-0.21308821609395226,-0.5321024164237309,-0.21006640003517585,0.4844040093661264,1,0,0,0,0,0,0,0,0,0,0,0
2009,OG,Kraig Urbik,Wisconsin,PIT,79.0,0.7399961579913581,0.230632802007218,1.2668143505459384,0.10052331289614633,-1.3148632954125916,0.7299195394772028,-1.3223227463207046,0.38829891304437314,0.9731224957286508,-0.4223860216828511,-0.38849876098584896,0.5249946031241751,-0.4857288120522108,0.42485956749700676,-0.6713424248434213,-0.3806019333308624,0.4844040093661264,0,0,1,0,0,0,0,0,0,0,0,0
2009,OG,Louis Vasquez,Texas Tech,SDG,78.0,0.749612081843003,0.230632802007218,1.6654115432234367,-0.06562661878193754,0.0,2.891483840933297,0.0,-3.5992474957229515e-15,0.0,1.1868222760857212,1.0675367099869033,-1.2494057609234235,1.972477740472935,0.6321925971640685,0.9946520618623487,0.15090047877402726,1.286274990788736,0,1,0,0,0,0,0,0,0,0,0,0
2009,OG,Seth Olsen,Iowa,DEN,132.0,0.29572269945216134,0.230632802007218,-0.48701329723505343,-0.010243308222572972,-1.1327416217562831,-0.5670190413964538,-1.9896753792592956,-0.746370964594273,-0.18159443025463765,0.38221812720143566,0.3395189745005272,-0.3622055788996242,-0.0634602018024923,-1.72821420212248,0.4633415034187928,-0.5397684310735031,0.9729492767829966,0,0,1,0,0,0,0,0,0,0,0,0
2009,OG,Travis Bright,BYU,,299.0,-1.1363408192553903,-0.46126560401444583,0.708778280797441,0.155906623455506,2.873935198682507,1.81070169020525,1.0134114689643645,-0.09798817737218947,-0.06004528015113588,0.7845202016435784,0.7035278422437152,-0.8058056699115238,0.5246996481881872,-0.30878038363259636,-0.28782169989795825,-1.7193058697020014,0.8182347774917772,0,0,0,0,0,0,1,0,0,0,0,0
2009,OG,Tyronne Green,Auburn,SDG,133.0,0.2881187846632351,-1.8450624160577735,-0.24785498162855454,0.9312729712865607,0.0,-0.7831754715420631,0.0,-3.5992474957229515e-15,0.0,-1.054574995806218,-1.1165164964722252,0.9685946941360748,-2.0239930351047564,-0.9307794726337811,-0.7397410254706378,-0.10490282116950249,0.4844040093661264,0,0,0,0,0,0,0,0,0,1,0,0
2009,OT,Andre Smith,Alabama,CIN,6.0,2.1097056106513348,-0.46126560401444583,1.585692104687937,0.2666732445742302,0.0,0.0,0.0,-3.5992474957229515e-15,0.0,1.2442940010060275,1.4315455777300914,-1.2494057609234235,-0.09362224539175779,-1.520881172455418,1.07892890906374,0.13100466655619722,1.64887349724296,0,0,0,0,0,0,0,0,0,1,0,0
2009,OT,Augustus Parrish,Kent State,,299.0,-1.1363408192553903,-0.46126560401444583,-0.805891051377052,0.32205655513358983,0.0,-0.9993319016876725,-3.991733278075069,-3.5992474957229515e-15,0.0,-1.493449986106738,-1.4805253642154133,1.4121947851479744,-0.7571872043556013,1.2541916861652533,-2.2493958535999132,-2.128591149611649,-0.5435126849157659,0,0,0,0,0,1,0,0,0,0,0,0
2009,OT,Eben Britton,Arizona,JAX,39.0,1.2087883042698269,0.9225312080288819,-0.24785498162855454,-0.5086931032568246,0.324231767494186,-0.3508626112508443,-0.3212937969128178,0.38829891304437314,1.094671645832158,-0.020083947240707736,-0.02448989324266088,0.08139451211227547,0.8866441712593742,-0.40447255117123987,0.2312748227193089,-0.7955717310170329,-0.5435126849157659,0,0,0,0,0,0,0,0,1,0,0,0
2009,OT,Eugene Monroe,Virginia,JAX,8.0,1.9907204615820313,0.230632802007218,-0.24785498162855454,-0.28715986101938107,0.324231767494186,-0.5670190413964538,1.34708778543366,0.34777498884299385,0.30460217015938024,-1.054574995806218,-1.1165164964722252,0.9685946941360748,-2.2049652966403497,-0.3406777728121442,-0.7226413753138337,0.5971351242310737,-0.5435126849157659,1,0,0,0,0,0,0,0,0,0,0,0
2009,OT,Jamon Meredith,South Carolina,GNB,162.0,0.07293170381623762,0.230632802007218,-0.6464521743060527,-1.339442761647234,0.14211009383787734,1.1622323997684216,0.5128969942604211,0.9556338518636944,0.5477004703663892,-0.4223860216828511,-0.38849876098584896,0.5249946031241751,-1.4961572722926082,-0.4363699403507877,-0.25728661033223665,0.5147096164714918,0.4844040093661264,0,0,0,0,0,0,0,0,0,1,0,0
2009,OT,Jason Smith,Baylor,STL,2.0,2.52323982402306,0.230632802007218,-0.24785498162855454,-0.7856096560536278,-1.3148632954125916,1.5945452600596404,-0.9886464298514089,-0.9895145098025525,-0.24236900530638855,-1.493449986106738,-1.4805253642154133,1.4121947851479744,-0.4103237030790468,0.8714230160106782,-0.577294348980999,0.9126258608280936,-0.5435126849157659,0,1,0,0,0,0,0,0,0,0,0,0
2009,OT,Jason Watkins,Florida,,299.0,-1.1363408192553903,0.9225312080288819,0.4696199651909421,1.5404893874395267,-1.1327416217562831,-1.6478011921245008,-1.9896753792592956,0.46934676144713183,1.823966546453185,1.620472564120759,1.7955544454732795,-1.6930058519353233,1.9423156968836701,-1.7441628967122538,2.2050630122475527,0.8870455308337406,2.3970221251266195,0,0,0,0,0,0,0,0,0,1,0,0
2009,OT,Lydon Murtha,Nebraska,DET,228.0,-0.42009150993941125,1.6144296140505456,-0.48701329723505343,-2.280959041156368,2.6918135250261983,-0.13470618110523488,1.34708778543366,-2.894138947267424,-2.369479132117718,0.38221812720143566,0.3395189745005272,-0.3622055788996242,0.7056719097237801,0.7438334592924862,0.44013483534884446,0.34701634206406673,-0.5435126849157659,0,1,0,0,0,0,0,0,0,0,0,0
2009,OT,Ramon Foster,Tennessee,,299.0,-1.1363408192553903,0.230632802007218,1.2668143505459384,1.8727892507956945,-0.5863766007873572,-1.2154883318332819,-1.65599906279,0.7530142308567942,1.520093671194425,-1.054574995806218,-1.1165164964722252,0.9685946941360748,-2.0239930351047564,-1.1221638077110687,-0.693327689330741,0.11963563100315143,0.4844040093661264,0,0,0,0,0,0,0,0,0,1,0,0
2009,OT,Ryan McKee,Southern Mississippi,,299.0,-1.1363408192553903,0.9225312080288819,-1.2842076825900497,-1.1179095194097906,0.0,0.0,0.0,-3.5992474957229515e-15,0.0,-0.4223860216828511,-0.38849876098584896,0.5249946031241751,-0.018217136418593793,0.042090897342431585,-0.8374533120809469,-1.6226690675011124,-0.5435126849157659,0,0,0,1,0,0,0,0,0,0,0,0
2009,OT,Troy Kropog,Tulane,TEN,135.0,0.272960315815984,0.230632802007218,-0.24785498162855454,0.37743986569294946,0.8705967884631118,-0.9993319016876725,-0.3212937969128178,-0.5032274193859899,0.669249620469891,-2.3607505621768126,-2.208543099701789,2.2993949671717737,-2.1144791658725532,1.7007551346789247,-2.819791326687592,-1.2048570109266803,-0.5435126849157659,0,0,0,1,0,0,0,0,0,0,0,0
2009,OT,Will Beatty,Texas Tech,NYG,60.0,0.9368471083583686,0.9225312080288819,-0.4072938586995538,-0.9517595877317115,2.1454485040572724,0.29760667918598394,0.8465733107297168,-0.6247991919901315,0.24382759510762397,1.1868222760857212,1.0675367099869033,-1.2494057609234235,1.972477740472935,0.6321925971640685,0.9946520618623487,0.15090047877402726,1.286274990788736,0,1,0,0,0,0,0,0,0,0,0,0
2010,C,Eric Olsen,Notre Dame,DEN,183.0,-0.0034337441101460297,-0.46126560401444583,-0.48701329723505343,0.10052331289614633,0.6884751148068032,2.0268581203508593,-1.4891609045553522,-1.111086282406694,0.5477004703663892,-0.620924707771181,-0.752507628729037,0.5249946031241751,-0.09362224539175779,0.3291673999583627,-0.10094695175574207,0.3356473065110209,0.5676863911274599,0,0,0,0,1,0,0,0,0,0,0,0
2010,C,J.D. Walton,Baylor,DEN,80.0,0.7749720688072608,-1.1531640100361096,-0.9653299284480512,-0.2317765504600165,-0.22213325347473992,-0.3508626112508443,-0.15445563867817003,-0.7058470403928937,-0.24236900530638855,-1.493449986106738,-1.4805253642154133,1.4121947851479744,-1.4961572722926082,0.5524491242151987,-1.174560700886513,0.5402899464658448,-0.461237668468672,0,1,0,0,0,0,0,0,0,0,0,0
2010,C,Jeff Byers,USC,,309.0,-0.9226984313380577,-1.1531640100361096,-0.8856104899125516,-1.0625262088504308,0.0,1.5945452600596404,0.0,-3.5992474957229515e-15,0.0,0.38221812720143566,0.3395189745005272,-0.3622055788996242,-0.6365390299985387,-0.6437029700178495,0.2190607868930201,0.4209150731588643,0.9084578685373853,0,0,0,0,0,0,0,0,1,0,0,0
2010,C,Joe Hawley,Nevada-Las Vegas,ATL,117.0,0.4661671089407906,-1.1531640100361096,-1.2044882440545501,-0.12100992934129719,-0.5863766007873572,2.0268581203508593,0.5128969942604211,-1.111086282406694,0.0007292949006204061,-1.054574995806218,-1.1165164964722252,0.9685946941360748,-0.8929164005072963,1.365832548293671,-1.5788452867366671,-0.9717917820892423,-0.461237668468672,0,0,0,0,0,0,1,0,0,0,0,0
2010,C,Maurkice Pouncey,Florida,PIT,18.0,1.6515312901007824,-0.46126560401444583,-0.6464521743060527,0.10052331289614633,0.0,0.0,-1.1554845880860567,-0.1385121015735688,1.155446220883909,1.620472564120759,1.7955544454732795,-1.6930058519353233,0.7810770186969441,-1.8239063696611237,1.6896307003781719,0.8415693886215575,1.9635114370458404,0,0,0,0,0,0,0,0,0,1,0,0
2010,C,Ted Larsen,North Carolina State,,309.0,-0.9226984313380577,-1.1531640100361096,-0.6464521743060527,-0.2317765504600165,-1.3148632954125916,0.08145024904037454,-0.9886464298514089,0.14515536783609004,-0.42469273046164663,-1.054574995806218,-1.1165164964722252,0.9685946941360748,-0.0634602018024923,1.1744482132163836,-1.0231066566405342,-0.031004090074705056,-0.461237668468672,1,0,0,0,0,0,0,0,0,0,0,0
2010,OG,Alex Parsons,USC,,309.0,-0.9226984313380577,-0.46126560401444583,-0.24785498162855454,-0.6194597243755439,-0.22213325347473992,-0.5670190413964538,-0.4881319551474656,-3.5992474957229515e-15,0.0,0.38221812720143566,0.3395189745005272,-0.3622055788996242,-0.6365390299985387,-0.6437029700178495,0.2190607868930201,0.4209150731588643,0.9084578685373853,0,0,0,0,0,0,0,0,1,0,0,0
2010,OG,Brandon Carter,Texas Tech,,309.0,-0.9226984313380577,0.9225312080288819,1.3465337890814382,0.598973107930393,-1.1327416217562831,-0.7831754715420631,0.012382519556477765,0.18567929203747296,1.276995370987416,0.38221812720143566,0.3395189745005272,-0.3622055788996242,0.9469682584379051,-0.21308821609395226,0.42425658877466915,-0.45734292331392135,0.940214709749602,0,1,0,0,0,0,0,0,0,0,0,0
2010,OG,Marshall Newhouse,Texas Christian,GNB,169.0,0.0928441230344125,-0.46126560401444583,0.5493394037264417,-1.339442761647234,-0.9506199480999744,-0.13470618110523488,-0.8218082716167612,-1.5163255244204945,-0.7893401807721627,1.589124350527864,1.4315455777300914,-1.6930058519353233,1.143021541768131,-1.7601115913020278,1.188855231500338,-1.0797976198431771,1.64887349724296,0,0,0,0,0,0,1,0,0,0,0,0
2010,OG,Mike Iupati,Idaho,,309.0,-0.9226984313380577,0.230632802007218,1.5059726661524373,0.04514000233678668,-0.040011579818431287,0.29760667918598394,-1.65599906279,0.30725106464161095,1.2162207959356597,-0.020083947240707736,-0.02448989324266088,0.08139451211227547,0.29848432126869523,1.9399855535255344,-1.471361771465327,-1.869945590779858,-0.461237668468672,0,0,0,0,0,0,0,0,0,0,0,1
2010,OG,Mike Johnson,Alabama,,309.0,-0.9226984313380577,0.230632802007218,-0.008696666022055658,0.7651230396084768,-0.9506199480999744,0.0,-1.822837221024648,1.5229687906830194,1.7024173963496776,1.9914264249700073,2.1595633132164678,-2.136605942947223,0.2079981905008982,-1.9355472317895417,1.9998672103659036,1.1797981963246693,2.3970221251266195,0,0,0,0,0,0,0,0,0,1,0,0
2010,OG,Mitch Petrus,Arkansas,NYG,147.0,0.24626196356692304,-1.1531640100361096,-0.16813554309305492,0.598973107930393,0.0,4.188422421806953,0.0,-3.5992474957229515e-15,0.0,-0.020083947240707736,-0.02448989324266088,0.08139451211227547,0.7961580404915771,0.20157784324017133,0.7112864306924522,0.8472539063980805,-0.461237668468672,0,0,0,0,0,0,0,0,0,1,0,0
2010,OG,Shawn Lauvao,Arizona State,,309.0,-0.9226984313380577,-1.1531640100361096,0.23046164958444323,-0.06562661878193754,-0.40425492713104855,1.5945452600596404,-0.15445563867817003,-0.8679427371984145,-1.3363113562379316,-1.493449986106738,-1.4805253642154133,1.4121947851479744,-1.2699419453731162,-0.4363699403507877,-0.8069182225152253,0.045736899908353876,-0.461237668468672,0,0,0,0,0,0,0,0,1,0,0,0
2010,OG,Zane Beadles,Utah,,309.0,-0.9226984313380577,-0.46126560401444583,-0.16813554309305492,0.2666732445742302,0.0,0.29760667918598394,0.0,-3.5992474957229515e-15,0.0,0.7845202016435784,0.7035278422437152,-0.8058056699115238,-0.13886531077565628,-0.5799081916587538,-0.004456068728061841,-1.0371637365192554,1.0417649647363973,0,0,0,0,0,0,1,0,0,0,0,0
2010,OT,Anthony Davis,Rutgers,SFO,11.0,1.8787841464610135,0.230632802007218,0.8682171578684403,0.7097397290491172,1.9633268304009637,-0.9993319016876725,-0.4881319551474656,1.604016639085778,1.4593190961426687,0.38221812720143566,0.3395189745005272,-0.3622055788996242,-0.28967552872198427,-0.9467281672235554,-0.11926800549517506,-1.304336072015831,0.5676863911274599,0,0,0,0,0,0,0,1,0,0,0,0
2010,OT,Bruce Campbell,Maryland,OAK,106.0,0.5521845510816985,0.9225312080288819,0.15074221104894361,-2.668642215071895,1.5990834830883465,1.81070169020525,-0.15445563867817003,-0.7868948887956523,-0.24236900530638855,-2.3607505621768126,-2.208543099701789,2.2993949671717737,-1.4207521633194442,1.1903969078061576,-1.6997642414169245,0.05142141768487676,-0.461237668468672,1,0,0,0,0,0,0,0,0,0,0,0
2010,OT,Charles Brown,USC,NOR,64.0,0.9332615709457491,0.230632802007218,-0.7261716128415524,-0.12100992934129719,1.4169618094320378,-0.9993319016876725,0.0,-3.5992474957229515e-15,0.0,0.38221812720143566,0.3395189745005272,-0.3622055788996242,-0.6365390299985387,-0.6437029700178495,0.2190607868930201,0.4209150731588643,0.9084578685373853,0,0,0,0,0,0,0,0,1,0,0,0
2010,OT,Ed Wang,Virginia Tech,BUF,140.0,0.2961398428402426,0.230632802007218,0.15074221104894361,-0.28715986101938107,-0.22213325347473992,0.7299195394772028,-0.9886464298514089,-3.5992474957229515e-15,-0.18159443025463765,0.7845202016435784,0.7035278422437152,-0.8058056699115238,0.1627551251169997,-1.3135481427883566,1.3745085760599252,0.8387271297332961,1.3875003115198252,1,0,0,0,0,0,0,0,0,0,0,0
2010,OT,Jason Fox,Miami (FL),DET,128.0,0.38347195172635223,1.6144296140505456,-0.7261716128415524,1.208189524083364,0.0,-0.5670190413964538,0.0,-3.5992474957229515e-15,0.0,0.38221812720143566,0.3395189745005272,-0.3622055788996242,-0.0634602018024923,-0.26093429986327427,0.5964744939253389,0.6426112664432568,1.006761111548614,1,0,0,0,0,0,0,0,0,0,0,0
2010,OT,Kyle Calloway,Iowa,BUF,216.0,-0.23212831124667685,0.9225312080288819,0.8682171578684403,1.2635728346427235,-1.4969849690689003,-0.7831754715420631,-1.65599906279,0.7530142308567942,0.7907987705733982,1.1868222760857212,1.0675367099869033,-1.2494057609234235,-1.1342127492214213,-1.3454455319679044,0.3595221988953395,-0.17027477559951565,1.5730705667117024,0,0,1,0,0,0,0,0,0,0,0,0
2010,OT,Rodger Saffold,Indiana,STL,33.0,1.3382286334777613,0.230632802007218,0.3101810881199429,-0.12100992934129719,0.6884751148068032,0.29760667918598394,1.8476022601376034,-1.435277676017736,-0.3639181554098957,-1.493449986106738,-1.4805253642154133,1.4121947851479744,-1.0889696838375227,0.903320405190226,-1.5959449368934713,-0.7728336599109413,-0.461237668468672,0,0,1,0,0,0,0,0,0,0,0,0
2010,OT,Russell Okung,Oklahoma State,SEA,6.0,2.133585666441062,0.230632802007218,-0.4072938586995538,-0.28715986101938107,0.0,2.6753274107876877,0.0,-3.5992474957229515e-15,0.0,0.38221812720143566,0.3395189745005272,-0.3622055788996242,-0.3499996159005158,-0.3406777728121442,0.08470639280384515,0.08837078323227547,0.5676863911274599,0,1,0,0,0,0,0,0,0,0,0,0
2010,OT,Selvish Capers,West Virginia,WAS,231.0,-0.33948210544414453,0.230632802007218,-0.3275744201640542,-0.6748430349349035,1.0527184621194206,-1.4316447619788915,0.6797351524950689,-0.38165564678185193,-0.3031435803581448,0.38221812720143566,0.3395189745005272,-0.3622055788996242,-0.6817820953824373,-0.3406777728121442,0.019972002924515453,0.003103016584432274,0.8182347774917772,0,0,0,0,0,0,0,1,0,0,0,0
2010,OT,Trent Williams,Oklahoma,WAS,4.0,2.291789234071762,0.230632802007218,0.23046164958444323,-2.3363423517157322,2.5096918513698894,-0.5670190413964538,1.8476022601376034,-0.5437513435873728,-0.6070164556169046,-0.020083947240707736,-0.02448989324266088,0.08139451211227547,0.057187972554570206,-1.4889837832758703,0.7198362557708543,0.6681915964376097,0.5676863911274599,0,1,0,0,0,0,0,0,0,0,0,0
2011,C,Jason Kelce,Cincinnati,PHI,191.0,-0.11484064946453583,-1.1531640100361096,-2.559718699158044,-1.8932758672408454,1.0527184621194206,0.0,1.34708778543366,-2.24575616004534,-3.584970633152763,-1.493449986106738,-1.4805253642154133,1.4121947851479744,-0.5460528992307417,0.6640899863436164,-1.1293687683292453,-0.13616766894037838,-0.4844040093661262,0,0,0,0,0,0,0,1,0,0,0,0
2011,C,Rodney Hudson,Florida State,,301.5,-1.0675705238781414,-1.8450624160577735,-1.0450493669835508,0.21128993401486562,-0.7684982744436658,0.29760667918598394,-1.1554845880860567,1.036681700266453,1.3985445210909178,0.49716157704204805,0.7035278422437152,-0.3622055788996242,0.10243103793846818,-0.6756003591973974,0.8407552104511117,0.7364058097558841,1.0780941645707007,1,0,0,0,0,0,0,0,0,0,0,0
2011,OG,Andrew Jackson,Fresno State,ATL,210.0,-0.2533471031357997,0.230632802007218,-1.0450493669835508,0.21128993401486562,0.14211009383787734,-0.13470618110523488,-0.6549701133821134,-0.9084666613997938,-0.4854673055133975,-0.020083947240707736,-0.02448989324266088,0.08139451211227547,-0.2595134851327188,0.9830638781390959,-0.871652612394555,-1.0428482542957784,-0.4844040093661262,0,0,0,0,0,0,0,0,0,0,0,1
